Gene,b3,b4,i1,i2,i1n,i2n,b3n,b4n,Start,Stop,Order,Strand,Length,Function,InsectFitness
587,21,2,0,0,0,0,5,1,605268,606329,587,+,1062,dehydrogenase (EC 1.1.1.14),#DIV/0!
596,0,0,0,0,0,0,0,0,613460,613660,596,-,201,carrier protein ThiS,#DIV/0!
610,0,0,0,0,0,0,0,0,633304,633540,610,-,237,protein,#DIV/0!
613,0,0,0,0,0,0,0,0,636365,636505,613,-,141,ribosomal protein L36p,#DIV/0!
614,0,0,0,0,0,0,0,0,636524,636778,614,-,255,"ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent",#DIV/0!
615,0,0,0,0,0,0,0,0,636927,638756,615,-,1830,aminotransferase [isomerizing] (EC 2.6.1.16),#DIV/0!
616,0,0,0,0,0,0,0,0,638864,640183,616,-,1320,uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157),#DIV/0!
617,0,0,0,0,0,0,0,0,640367,640789,617,-,423,synthase epsilon chain (EC 3.6.3.14),#DIV/0!
618,0,0,0,0,0,0,0,0,640811,642193,618,-,1383,synthase beta chain (EC 3.6.3.14),#DIV/0!
619,0,0,0,0,0,0,0,0,642228,643091,619,-,864,synthase gamma chain (EC 3.6.3.14),#DIV/0!
620,0,0,0,0,0,0,0,0,643150,644691,620,-,1542,synthase alpha chain (EC 3.6.3.14),#DIV/0!
621,0,0,0,0,0,0,0,0,644706,645239,621,-,534,synthase delta chain (EC 3.6.3.14),#DIV/0!
622,0,0,0,0,0,0,0,0,645252,645635,622,-,384,synthase F0 sector subunit b (EC 3.6.3.14),#DIV/0!
623,0,0,0,0,0,0,0,0,645781,646020,623,-,240,synthase F0 sector subunit c (EC 3.6.3.14),#DIV/0!
624,0,0,0,0,0,0,0,0,646074,646898,624,-,825,synthase F0 sector subunit a (EC 3.6.3.14),#DIV/0!
625,0,0,0,0,0,0,0,0,646929,647306,625,-,378,synthase protein I,#DIV/0!
627,0,0,0,0,0,0,0,0,648551,650440,627,-,1890,uridine 5-carboxymethylaminomethyl modification enzyme GidA,#DIV/0!
628,0,0,0,0,0,0,0,0,650820,651260,628,-,441,MioC,#DIV/0!
629,0,0,0,0,0,0,0,0,651352,651825,629,-,474,protein AsnC,#DIV/0!
630,0,0,0,0,0,0,0,0,651980,652972,630,+,993,ligase (EC 6.3.1.1),#DIV/0!
641,0,0,0,0,0,0,0,0,664495,664620,641,-,126,protein,#DIV/0!
642,0,0,0,0,0,0,0,0,664627,664935,642,+,309,protein,#DIV/0!
644,6,21,0,0,0,0,1,5,666589,666717,644,-,129,protein,#DIV/0!
647,0,0,0,0,0,0,0,0,669760,670263,647,+,504,"peroxidase, Tpx-type (EC 1.11.1.15)",#DIV/0!
650,10,21,0,0,0,0,2,5,673333,674730,650,-,1398,protein YcjX with nucleoside triphosphate hydrolase domain,#DIV/0!
651,0,2,0,0,0,0,0,1,674782,674961,651,-,180,protein,#DIV/0!
653,0,0,0,0,0,0,0,0,675356,675574,653,-,219,shock protein B,#DIV/0!
654,0,0,0,0,0,0,0,0,675612,676286,654,-,675,shock protein A,#DIV/0!
657,0,0,0,0,0,0,0,0,679417,680382,657,+,966,transport system permease protein SapB,#DIV/0!
658,0,0,0,0,0,0,0,0,680369,681259,658,+,891,transport system permease protein SapC,#DIV/0!
659,0,0,0,0,0,0,0,0,681259,682251,659,+,993,transport system ATP-binding protein SapD,#DIV/0!
660,0,0,0,0,0,0,0,0,682252,683061,660,+,810,transport system ATP-binding protein SapF,#DIV/0!
661,0,0,0,0,0,0,0,0,683125,684024,661,+,900,reductase [NADH] (EC 1.3.1.9),#DIV/0!
662,0,0,0,0,0,0,0,0,684480,685238,662,+,759,protein; Some similarities with reticulocyte-binding protein,#DIV/0!
663,5,0,0,0,0,0,1,0,685614,686219,663,+,606,S-transferase (EC 2.5.1.18),#DIV/0!
664,0,0,0,0,0,0,0,0,686280,687143,664,-,864,kinase (EC 2.7.1.35),#DIV/0!
665,0,0,0,0,0,0,0,0,687244,688518,665,-,1275,synthetase (EC 6.1.1.1),#DIV/0!
666,0,0,0,0,0,0,0,0,688638,689291,666,-,654,5'-phosphate oxidase (EC 1.4.3.5),#DIV/0!
670,0,109,0,0,0,0,0,29,692349,692588,670,-,240,hypothetical protein,#DIV/0!
679,17,0,0,0,0,0,4,0,700024,701001,679,-,978,protein; Some similarities with probable aminopeptidase,#DIV/0!
681,0,198,0,0,0,0,0,52,701425,702081,681,-,657,synthase eubacterial/eukaryotic (EC 2.5.1.9),#DIV/0!
684,0,0,0,0,0,0,0,0,706342,706461,684,-,120,protein,#DIV/0!
685,0,0,0,0,0,0,0,0,706915,707043,685,-,129,protein,#DIV/0!
687,0,0,0,0,0,0,0,0,708407,708643,687,+,237,outer membrane lipoprotein,#DIV/0!
689,0,0,0,0,0,0,0,0,709939,710355,689,-,417,acceptor protein SufE for iron-sulfur cluster assembly,#DIV/0!
692,0,0,0,0,0,0,0,0,712914,713660,692,-,747,cluster assembly ATPase protein SufC,#DIV/0!
694,0,0,0,0,0,0,0,0,715226,715594,694,-,369,binding protein SufA for iron-sulfur cluster assembly,#DIV/0!
695,20,39,0,0,0,0,5,10,716510,717130,695,+,621,"glutathione S-transferase (EC 2.5.1.18), YfcG homolog",#DIV/0!
697,0,0,0,0,0,0,0,0,718180,718782,697,-,603,carboxy-lyase UbiX (EC 4.1.1.-),#DIV/0!
699,130,118,0,0,0,0,31,31,720342,720848,699,-,507,V production protein,#DIV/0!
700,0,0,0,0,0,0,0,0,721097,721780,700,-,684,protein,#DIV/0!
701,0,0,0,0,0,0,0,0,721770,723068,701,-,1299,synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17),#DIV/0!
702,0,0,0,0,0,0,0,0,723061,724005,702,-,945,A carboxyl transferase beta chain (EC 6.4.1.2),#DIV/0!
703,0,0,0,0,0,0,0,0,724109,724798,703,-,690,protein,#DIV/0!
704,0,0,0,0,0,0,0,0,724846,725682,704,-,837,pseudouridine synthase A (EC 4.2.1.70),#DIV/0!
708,16,99,0,0,0,0,4,26,728837,729751,708,+,915,of the drug/metabolite transporter (DMT) superfamily,#DIV/0!
715,0,0,0,0,0,0,0,0,736412,737626,715,-,1215,"synthase, KASI (EC 2.3.1.41)",#DIV/0!
719,0,0,0,0,0,0,0,0,742393,742692,719,+,300,protein J,#DIV/0!
720,0,0,0,0,0,0,0,0,742679,742990,720,+,312,toxin protein,#DIV/0!
721,0,0,0,0,0,0,0,0,743101,743379,721,-,279,hypothetical protein,#DIV/0!
722,0,0,0,0,0,0,0,0,743401,743952,722,-,552,transporting ATPase,#DIV/0!
723,0,0,0,0,0,0,0,0,743975,744778,723,-,804,membrane protein YfcA,#DIV/0!
724,0,0,0,0,0,0,0,0,744868,745953,724,-,1086,synthase (EC 4.2.3.5),#DIV/0!
732,16,184,0,0,0,0,4,48,762276,762917,732,+,642,protein,#DIV/0!
736,0,0,0,0,0,0,0,0,766215,766751,736,+,537,hypothetical protein,#DIV/0!
741,0,0,0,0,0,0,0,0,773049,773804,741,-,756,lipoprotein precursor,#DIV/0!
742,0,0,0,0,0,0,0,0,774312,774587,742,-,276,protein,#DIV/0!
744,0,0,0,0,0,0,0,0,775179,775298,744,+,120,protein,#DIV/0!
747,0,0,0,0,0,0,0,0,778186,778311,747,+,126,protein,#DIV/0!
754,0,0,0,0,0,0,0,0,792874,793801,754,-,928,probable insecticidal toxin,#DIV/0!
758,0,0,0,0,0,0,0,0,813937,814053,758,-,117,protein,#DIV/0!
760,0,0,0,0,0,0,0,0,825792,825917,760,-,126,protein,#DIV/0!
766,0,0,0,0,0,0,0,0,831461,831586,766,+,126,protein,#DIV/0!
767,16,104,0,0,0,0,4,27,831711,832931,767,+,1221,modification methyltransferase,#DIV/0!
770,0,0,0,0,0,0,0,0,834304,834609,770,-,306,lipoprotein,#DIV/0!
771,0,0,0,0,0,0,0,0,834587,835672,771,-,1086,protein ImpH/VasB,#DIV/0!
773,0,0,0,0,0,0,0,0,837514,837645,773,+,132,protein,#DIV/0!
780,0,0,0,0,0,0,0,0,841397,841966,780,-,570,protein (YrdC domain) required for threonylcarbamoyladenosine t(6)A37 modification in tRNA,#DIV/0!
783,0,0,0,0,0,0,0,0,843808,844320,783,+,513,deformylase (EC 3.5.1.88),#DIV/0!
784,0,0,0,0,0,0,0,0,844344,845291,784,+,948,formyltransferase (EC 2.1.2.9),#DIV/0!
786,0,0,0,0,0,0,0,0,846709,848085,786,+,1377,system potassium uptake protein TrkA,#DIV/0!
787,0,0,0,0,0,0,0,0,848314,848514,787,-,201,hypothetical protein,#DIV/0!
788,0,0,0,0,0,0,0,0,848594,849010,788,-,417,"regulator, MerR family",#DIV/0!
789,0,0,0,0,0,0,0,0,849146,849538,789,-,393,ribosomal protein L17p,#DIV/0!
790,0,0,0,0,0,0,0,0,849579,850568,790,-,990,RNA polymerase alpha subunit (EC 2.7.7.6),#DIV/0!
791,0,0,0,0,0,0,0,0,850594,851214,791,-,621,ribosomal protein S4p (S9e),#DIV/0!
792,0,0,0,0,0,0,0,0,851251,851640,792,-,390,ribosomal protein S11p (S14e),#DIV/0!
793,0,0,0,0,0,0,0,0,851656,852012,793,-,357,ribosomal protein S13p (S18e),#DIV/0!
794,0,0,0,0,0,0,0,0,852162,852278,794,-,117,ribosomal protein L36p,#DIV/0!
795,0,0,0,0,0,0,0,0,852311,853642,795,-,1332,translocase secY subunit (TC 3.A.5.1.1),#DIV/0!
796,0,0,0,0,0,0,0,0,853650,854084,796,-,435,ribosomal protein L15p (L27Ae),#DIV/0!
797,0,0,0,0,0,0,0,0,854088,854267,797,-,180,ribosomal protein L30p (L7e),#DIV/0!
798,0,0,0,0,0,0,0,0,854273,854773,798,-,501,ribosomal protein S5p (S2e),#DIV/0!
799,0,0,0,0,0,0,0,0,854788,855141,799,-,354,ribosomal protein L18p (L5e),#DIV/0!
800,0,0,0,0,0,0,0,0,855151,855684,800,-,534,ribosomal protein L6p (L9e),#DIV/0!
801,0,0,0,0,0,0,0,0,855699,856091,801,-,393,ribosomal protein S8p (S15Ae),#DIV/0!
802,0,0,0,0,0,0,0,0,856125,856430,802,-,306,"ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-independent",#DIV/0!
803,0,0,0,0,0,0,0,0,856443,856982,803,-,540,ribosomal protein L5p (L11e),#DIV/0!
804,0,0,0,0,0,0,0,0,856997,857311,804,-,315,ribosomal protein L24p (L26e),#DIV/0!
805,0,0,0,0,0,0,0,0,857322,857693,805,-,372,ribosomal protein L14p (L23e),#DIV/0!
806,0,0,0,0,0,0,0,0,857873,858127,806,-,255,ribosomal protein S17p (S11e),#DIV/0!
807,0,0,0,0,0,0,0,0,858127,858318,807,-,192,ribosomal protein L29p (L35e),#DIV/0!
808,0,0,0,0,0,0,0,0,858318,858728,808,-,411,ribosomal protein L16p (L10e),#DIV/0!
809,0,0,0,0,0,0,0,0,858741,859442,809,-,702,ribosomal protein S3p (S3e),#DIV/0!
810,0,0,0,0,0,0,0,0,859460,859792,810,-,333,ribosomal protein L22p (L17e),#DIV/0!
811,0,0,0,0,0,0,0,0,859807,860085,811,-,279,ribosomal protein S19p (S15e),#DIV/0!
812,0,0,0,0,0,0,0,0,860100,860924,812,-,825,ribosomal protein L2p (L8e),#DIV/0!
813,0,0,0,0,0,0,0,0,860944,861246,813,-,303,ribosomal protein L23p (L23Ae),#DIV/0!
814,0,0,0,0,0,0,0,0,861243,861848,814,-,606,ribosomal protein L4p (L1e),#DIV/0!
815,0,0,0,0,0,0,0,0,861865,862494,815,-,630,ribosomal protein L3p (L3e),#DIV/0!
816,0,0,0,0,0,0,0,0,862527,862838,816,-,312,ribosomal protein S10p (S20e),#DIV/0!
818,0,3,0,0,0,0,0,1,863691,863885,818,-,195,ferredoxin,#DIV/0!
820,0,0,0,0,0,0,0,0,864905,865957,820,-,1053,response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61),#DIV/0!
821,25,2,0,0,0,0,6,1,865950,866840,821,-,891,protein methyltransferase CheR (EC 2.1.1.80),#DIV/0!
824,0,0,0,0,0,0,0,0,870397,870894,824,-,498,regulator of CheA protein activity (CheW),#DIV/0!
826,0,0,0,0,0,0,0,0,872997,873980,826,-,984,motor rotation protein MotB,#DIV/0!
830,0,0,0,0,0,0,0,0,878004,878144,830,-,141,protein,#DIV/0!
832,0,0,0,0,0,0,0,0,878864,879043,832,+,180,protein,#DIV/0!
833,92,300,0,0,0,0,22,78,879505,880203,833,-,699,transport ATPase protein C,#DIV/0!
834,2,0,0,0,0,0,0,0,880656,880868,834,-,213,shock protein CspA,#DIV/0!
837,0,0,0,0,0,0,0,0,884491,884610,837,-,120,protein,#DIV/0!
839,0,7,0,0,0,0,0,2,886185,886439,839,+,255,hypothetical protein,#DIV/0!
842,0,0,0,0,0,0,0,0,888621,888857,842,-,237,protein I,#DIV/0!
843,0,0,0,0,0,0,0,0,889141,890082,843,+,942,A biosynthesis lauroyl acyltransferase (EC 2.3.1.-),#DIV/0!
850,57,0,0,0,0,0,14,0,894813,895646,850,-,834,transcriptional regulator of the myo-inositol catabolic operon,#DIV/0!
855,35,91,0,0,0,0,8,24,902993,904126,855,+,1134,2-dehydrogenase 2 (EC 1.1.1.18),#DIV/0!
860,5,26,0,0,0,0,1,7,908300,908503,860,+,204,hypothetical protein,#DIV/0!
865,0,0,0,0,0,0,0,0,911087,911641,865,-,555,"protein, Csy4 family",#DIV/0!
870,0,0,0,0,0,0,0,0,916060,916320,870,-,261,protein (antitoxin to ParE),#DIV/0!
874,2,593,0,0,0,0,0,154,923630,923785,874,-,156,fiber assembly protein,#DIV/0!
876,2,0,0,0,0,0,0,0,925132,925500,876,-,369,integrase protein,#DIV/0!
880,0,0,0,0,0,0,0,0,929419,929778,880,+,360,DNA binding protein,#DIV/0!
882,0,0,0,0,0,0,0,0,930763,931737,882,-,975,primase (EC 2.7.7.-),#DIV/0!
884,0,0,0,0,0,0,0,0,932975,933814,884,-,840,protein,#DIV/0!
885,0,0,0,0,0,0,0,0,933844,933993,885,-,150,protein,#DIV/0!
887,0,0,0,0,0,0,0,0,934307,934558,887,-,252,protein,#DIV/0!
888,0,0,0,0,0,0,0,0,934661,935263,888,+,603,repressor,#DIV/0!
896,0,0,0,0,0,0,0,0,938387,938632,896,+,246,protein,#DIV/0!
897,0,0,0,0,0,0,0,0,938672,938893,897,+,222,protein,#DIV/0!
898,44,240,0,0,0,0,10,63,938890,939642,898,+,753,"phage, Tn; Transposon-related functions",#DIV/0!
900,0,0,0,0,0,0,0,0,940351,940572,900,+,222,protein,#DIV/0!
901,0,158,0,0,0,0,0,41,940569,940814,901,+,246,protein,#DIV/0!
903,0,2,0,0,0,0,0,1,941063,941245,903,+,183,protein,#DIV/0!
907,0,0,0,0,0,0,0,0,943425,943760,907,+,336,2-thiouridine synthesizing protein E (EC 2.8.1.-),#DIV/0!
909,0,25,0,0,0,0,0,7,944273,944593,909,+,321,DNA binding protein YccV,#DIV/0!
910,0,0,0,0,0,0,0,0,944716,944955,910,+,240,hypothetical protein,#DIV/0!
911,0,34,0,0,0,0,0,9,945676,946089,911,-,414,"synthetase, alpha subunit-related enzymes",#DIV/0!
912,0,241,0,0,0,0,0,63,946213,946671,912,+,459,synthase (EC 4.2.3.3),#DIV/0!
917,0,0,0,0,0,0,0,0,951819,952919,917,+,1101,membrane protein A precursor,#DIV/0!
920,0,0,0,0,0,0,0,0,955524,956042,920,+,519,"dehydratase, FabA form (EC 4.2.1.59)",#DIV/0!
922,0,0,0,0,0,0,0,0,957583,958137,922,-,555,protein B,#DIV/0!
924,0,0,0,0,0,0,0,0,959816,961063,924,-,1248,protein A,#DIV/0!
925,229,100,0,0,0,0,55,26,961149,963062,925,-,1914,transporter ATP-binding protein uup,#DIV/0!
935,0,0,0,0,0,0,0,0,976677,976796,935,-,120,protein,#DIV/0!
936,0,0,0,0,0,0,0,0,976876,978276,936,+,1401,synthetase (EC 6.1.1.22),#DIV/0!
938,0,0,0,0,0,0,0,0,979912,980055,938,-,144,protein,#DIV/0!
939,0,0,0,0,0,0,0,0,980267,981433,939,+,1167,membrane protein F precursor,#DIV/0!
940,0,0,0,0,0,0,0,0,981656,982846,940,+,1191,aminotransferase (EC 2.6.1.1),#DIV/0!
942,0,0,0,0,0,0,0,0,983687,984235,942,-,549,exported protein,#DIV/0!
944,0,0,0,0,0,0,0,0,986410,987084,944,-,675,"regulator, TetR family",#DIV/0!
949,0,0,0,0,0,0,0,0,993044,993586,949,-,543,protein; Some similarities with PilP_like protein of Photorhabdus,#DIV/0!
956,35,89,0,0,0,0,8,23,1000225,1000797,956,-,573,,#DIV/0!
961,142,0,0,0,0,0,34,0,1007867,1009054,961,+,1188,tail sheath protein FI,#DIV/0!
962,0,0,0,0,0,0,0,0,1009068,1009526,962,+,459,hypothetical protein,#DIV/0!
963,0,81,0,0,0,0,0,21,1009523,1009702,963,+,180,hypothetical protein,#DIV/0!
966,0,0,0,0,0,0,0,0,1011983,1012429,966,+,447,baseplate assembly protein W,#DIV/0!
976,1,2,0,0,0,0,0,1,1028033,1028158,976,+,126,protein,#DIV/0!
977,0,0,0,0,0,0,0,0,1028775,1028984,977,-,210,protein,#DIV/0!
978,0,0,0,0,0,0,0,0,1029125,1029865,978,-,741,formate-lyase activating enzyme (EC 1.97.1.4),#DIV/0!
983,0,0,0,0,0,0,0,0,1036568,1036843,983,+,276,hypothetical protein,#DIV/0!
986,0,0,0,0,0,0,0,0,1038726,1040012,986,+,1287,synthase (EC 2.5.1.19),#DIV/0!
988,0,0,0,0,0,0,0,0,1040192,1040875,988,+,684,kinase (EC 2.7.4.25),#DIV/0!
989,0,0,0,0,0,0,0,0,1041055,1042728,989,+,1674,ribosomal protein S1p,#DIV/0!
991,0,0,0,0,0,0,0,0,1043335,1043691,991,+,357,specific protein,#DIV/0!
992,0,0,0,0,0,0,0,0,1043683,1043799,992,-,117,protein,#DIV/0!
993,2,0,0,0,0,0,0,0,1043818,1044159,993,+,342,specific protein,#DIV/0!
994,0,0,0,0,0,0,0,0,1044205,1044531,994,+,327,specific protein,#DIV/0!
995,13,0,0,0,0,0,3,0,1044533,1044790,995,+,258,immunity protein,#DIV/0!
996,0,0,0,0,0,0,0,0,1044901,1045191,996,+,291,nucleotidyltransferases,#DIV/0!
1001,2,0,0,0,0,0,0,0,1047808,1047954,1001,+,147,protein,#DIV/0!
1003,0,0,0,0,0,0,0,0,1050036,1051784,1003,+,1749,A export ATP-binding/permease protein MsbA (EC 3.6.3.25),#DIV/0!
1004,0,0,0,0,0,0,0,0,1051781,1052776,1004,+,996,4'-kinase (EC 2.7.1.130),#DIV/0!
1005,0,0,0,0,0,0,0,0,1053185,1053400,1005,+,216,shock protein CspI,#DIV/0!
1006,0,0,0,0,0,0,0,0,1053790,1053969,1006,+,180,Protein YcaR in KDO2-Lipid A biosynthesis cluster,#DIV/0!
1007,0,0,0,0,0,0,0,0,1053973,1054725,1007,+,753,cytidylyltransferase (EC 2.7.7.38),#DIV/0!
1008,83,27,0,0,0,0,20,7,1054859,1055677,1008,-,819,Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism,#DIV/0!
1010,0,0,0,0,0,0,0,0,1056621,1057943,1010,+,1323,partition protein MukF,#DIV/0!
1011,0,0,0,0,0,0,0,0,1057924,1058646,1011,+,723,partition protein MukE,#DIV/0!
1012,0,0,0,0,0,0,0,0,1058643,1063091,1012,+,4449,partition protein MukB,#DIV/0!
1015,0,0,0,0,0,0,0,0,1064722,1065417,1015,+,696,activator protein LuxR,#DIV/0!
1020,0,0,0,0,0,0,0,0,1070522,1070674,1020,-,153,protein,#DIV/0!
1030,108,0,0,0,0,0,26,0,1083381,1084703,1030,-,1323,"synthetase, ATP-grasp (A) domain protein",#DIV/0!
1051,0,0,0,0,0,0,0,0,1110596,1110790,1051,-,195,hypothetical protein,#DIV/0!
1052,0,0,0,0,0,0,0,0,1110787,1111245,1052,-,459,hypothetical protein,#DIV/0!
1066,0,0,0,0,0,0,0,0,1131212,1131628,1066,-,417,hypothetical protein,#DIV/0!
1069,0,0,0,0,0,0,0,0,1133682,1134365,1069,-,684,hypothetical protein,#DIV/0!
1070,0,0,0,0,0,0,0,0,1134362,1134541,1070,-,180,hypothetical protein,#DIV/0!
1071,0,0,0,0,0,0,0,0,1134538,1134996,1071,-,459,hypothetical protein,#DIV/0!
1078,0,0,0,0,0,0,0,0,1142923,1143090,1078,+,168,element protein,#DIV/0!
1100,0,0,0,0,0,0,0,0,1170708,1171070,1100,-,363,"biosynthesis QueD, PTPS-I",#DIV/0!
1101,0,207,0,0,0,0,0,54,1171338,1173140,1101,+,1803,reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2),#DIV/0!
1110,0,0,0,0,0,0,0,0,1180709,1181440,1110,+,732,4-phosphate cytidylyltransferase (EC 2.7.7.60),#DIV/0!
1111,0,0,0,0,0,0,0,0,1181454,1181927,1111,+,474,"2,4-cyclodiphosphate synthase (EC 4.6.1.12)",#DIV/0!
1112,1,159,0,0,0,0,0,41,1181931,1182980,1112,+,1050,pseudouridine 13 synthase (EC 4.2.1.-),#DIV/0!
1113,1142,2,0,0,0,0,272,1,1182958,1183722,1113,+,765,SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11),#DIV/0!
1115,0,0,0,0,0,0,0,0,1184512,1185489,1115,+,978,NlpD,#DIV/0!
1117,0,0,0,0,0,0,0,0,1187004,1187207,1117,+,204,protein,#DIV/0!
1118,0,0,0,0,0,0,0,0,1187281,1187568,1118,+,288,protein (antitoxin to HigB),#DIV/0!
1144,0,0,0,0,0,0,0,0,1220454,1220573,1144,+,120,protein,#DIV/0!
1146,0,0,0,0,0,0,0,0,1221842,1222006,1146,-,165,protein,#DIV/0!
1151,3,12,0,0,0,0,1,3,1224258,1224392,1151,+,135,,#DIV/0!
1155,0,0,0,0,0,0,0,0,1229882,1230121,1155,-,240,iron-sensisng transcriptional regulator FeoC,#DIV/0!
1166,0,0,0,0,0,0,0,0,1244761,1245537,1166,+,777,transport ATP-binding protein PstB (TC 3.A.1.7.1),#DIV/0!
1167,0,0,0,0,0,0,0,0,1245552,1246271,1167,+,720,transport system regulatory protein PhoU,#DIV/0!
1172,0,0,0,0,0,0,0,0,1250311,1250439,1172,+,129,protein,#DIV/0!
1173,1,146,0,0,0,0,0,38,1250444,1250644,1173,-,201,protein,#DIV/0!
1188,6,205,0,0,0,0,1,53,1263948,1264064,1188,-,117,protein,#DIV/0!
1190,0,0,0,0,0,0,0,0,1264553,1264732,1190,+,180,protein,#DIV/0!
1194,0,0,0,0,0,0,0,0,1268642,1268761,1194,+,120,protein,#DIV/0!
1199,0,0,0,0,0,0,0,0,1274407,1275816,1199,-,1410,synthetase type I (EC 6.3.1.2),#DIV/0!
1205,0,0,0,0,0,0,0,0,1282214,1282378,1205,+,165,protein,#DIV/0!
1207,0,0,0,0,0,0,0,0,1284496,1285425,1207,+,930,family transcriptional regulator lrhA,#DIV/0!
1208,0,0,0,0,0,0,0,0,1286132,1286581,1208,+,450,ubiquinone oxidoreductase chain A (EC 1.6.5.3),#DIV/0!
1210,0,0,0,0,0,0,0,0,1287396,1289192,1210,+,1797,oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3),#DIV/0!
1211,0,131,0,0,0,0,0,34,1289195,1289743,1211,+,549,oxidoreductase chain E (EC 1.6.5.3),#DIV/0!
1214,0,0,0,0,0,0,0,0,1293903,1294880,1214,+,978,oxidoreductase chain H (EC 1.6.5.3),#DIV/0!
1216,0,0,0,0,0,0,0,0,1295450,1295995,1216,+,546,oxidoreductase chain J (EC 1.6.5.3),#DIV/0!
1217,0,0,0,0,0,0,0,0,1295992,1296294,1217,+,303,oxidoreductase chain K (EC 1.6.5.3),#DIV/0!
1219,0,0,0,0,0,0,0,0,1298159,1299679,1219,+,1521,oxidoreductase chain M (EC 1.6.5.3),#DIV/0!
1221,0,0,0,0,0,0,0,0,1301988,1302131,1221,-,144,protein,#DIV/0!
1222,0,0,0,0,0,0,0,0,1302156,1302293,1222,-,138,protein,#DIV/0!
1229,0,162,0,0,0,0,0,42,1311465,1312400,1229,+,936,synthase (EC 4.2.1.113),#DIV/0!
1230,80,0,0,0,0,0,19,0,1312388,1313788,1230,+,1401,acid--CoA ligase (EC 6.2.1.26),#DIV/0!
1231,0,0,0,0,0,0,0,0,1313842,1314183,1231,+,342,protein,#DIV/0!
1232,0,0,0,0,0,0,0,0,1314194,1314634,1232,+,441,Predicted transcriptional regulator,#DIV/0!
1237,463,36,0,0,0,0,111,9,1318954,1319151,1237,+,198,protein,#DIV/0!
1239,0,0,0,0,0,0,0,0,1320886,1321260,1239,+,375,protein,#DIV/0!
1240,0,0,0,0,0,0,0,0,1321270,1321506,1240,-,237,,#DIV/0!
1241,0,0,0,0,0,0,0,0,1321536,1322666,1241,-,1131,"reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",#DIV/0!
1242,0,0,0,0,0,0,0,0,1322679,1324970,1242,-,2292,"reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)",#DIV/0!
1243,0,0,0,0,0,0,0,0,1325338,1326060,1243,-,723,3-O-methyltransferase (EC 2.1.1.64),#DIV/0!
1244,0,0,0,0,0,0,0,0,1326262,1328898,1244,+,2637,gyrase subunit A (EC 5.99.1.3),#DIV/0!
1246,0,0,0,0,0,0,0,0,1332117,1332770,1246,-,654,capsular synthesis response regulator RcsB,#DIV/0!
1249,0,0,0,0,0,0,0,0,1336104,1336361,1249,+,258,hypothetical protein,#DIV/0!
1251,0,0,0,0,0,0,0,0,1352210,1354138,1251,+,1929,synthetase (EC 6.1.1.3),#DIV/0!
1252,0,0,0,0,0,0,0,0,1354343,1354681,1252,+,339,initiation factor 3,#DIV/0!
1253,0,0,0,0,0,0,0,0,1354779,1354976,1253,+,198,ribosomal protein L35p,#DIV/0!
1254,0,0,0,0,0,0,0,0,1355018,1355374,1254,+,357,ribosomal protein L20p,#DIV/0!
1255,0,0,0,0,0,0,0,0,1355813,1356796,1255,+,984,synthetase alpha chain (EC 6.1.1.20),#DIV/0!
1256,0,0,0,0,0,0,0,0,1356812,1359199,1256,+,2388,synthetase beta chain (EC 6.1.1.20),#DIV/0!
1257,0,0,0,0,0,0,0,0,1359204,1359500,1257,+,297,host factor alpha subunit,#DIV/0!
1260,25,473,0,0,0,0,6,123,1361529,1362674,1260,+,1146,aminotransferase (EC 2.6.1.-),#DIV/0!
1265,0,0,0,0,0,0,0,0,1368194,1368535,1265,+,342,"resistance protein PmrL, sucrose-6 phosphate hydrolase",#DIV/0!
1266,0,0,0,0,0,0,0,0,1368532,1368912,1266,+,381,resistance protein PmrM,#DIV/0!
1269,0,0,0,0,0,0,0,0,1370680,1370820,1269,+,141,protein,#DIV/0!
1273,2,0,0,0,0,0,0,0,1372831,1372986,1273,-,156,protein,#DIV/0!
1288,0,0,0,0,0,0,0,0,1395105,1396055,1288,-,951,and cobalt transport protein CorA,#DIV/0!
1291,0,0,0,0,0,0,0,0,1399096,1400007,1291,-,912,recombinase XerC,#DIV/0!
1293,0,0,0,0,0,0,0,0,1400741,1401565,1293,-,825,epimerase (EC 5.1.1.7),#DIV/0!
1294,6,0,0,0,0,0,1,0,1401613,1401798,1294,-,186,hypothetical protein,#DIV/0!
1295,0,0,0,0,0,0,0,0,1401877,1402194,1295,+,318,"homolog CyaY, facilitates iron supply for heme A synthesis or Fe-S cluster assembly",#DIV/0!
1296,5,0,0,0,0,0,1,0,1402226,1404802,1296,-,2577,cyclase (EC 4.6.1.1),#DIV/0!
